Assign,name_1,name_2,name_3,name_4,name_5,LEAF_CAT_ID,LEAF_CAT_URL
Quan,Ô Tô - Xe Máy - Xe Đạp,Phụ kiện - Chăm sóc xe,Phụ kiện ô tô,Phụ kiện nội thất ô tô,,c45546,https://tiki.vn/phu-kien-noi-that-o-to/c45546
Quan,Ô Tô - Xe Máy - Xe Đạp,Phụ kiện - Chăm sóc xe,Phụ kiện ô tô,Phụ kiện ngoại thất ô tô,,c45558,https://tiki.vn/phu-kien-ngoai-that-o-to/c45558
Quan,Ô Tô - Xe Máy - Xe Đạp,Phụ kiện - Chăm sóc xe,Phụ tùng ô tô,"Dụng cụ, thiết bị sửa ô tô",,c24344,https://tiki.vn/dung-cu-thiet-bi-sua-o-to/c24344
Quan,Ô Tô - Xe Máy - Xe Đạp,Phụ kiện - Chăm sóc xe,Phụ tùng ô tô,Bình ắc quy,,c24346,https://tiki.vn/binh-ac-quy/c24346
Quan,Ô Tô - Xe Máy - Xe Đạp,Phụ kiện - Chăm sóc xe,Phụ tùng ô tô,Đèn ô tô,,c24348,https://tiki.vn/den-o-to/c24348
Quan,Ô Tô - Xe Máy - Xe Đạp,Phụ kiện - Chăm sóc xe,Phụ tùng ô tô,Còi ô tô,,c24350,https://tiki.vn/coi-o-to/c24350
Quan,Ô Tô - Xe Máy - Xe Đạp,Phụ kiện - Chăm sóc xe,Phụ tùng ô tô,Gạt mưa ô tô,,c24352,https://tiki.vn/gat-mua-o-to/c24352
Quan,Ô Tô - Xe Máy - Xe Đạp,Phụ kiện - Chăm sóc xe,Phụ tùng ô tô,Mâm - Lốp xe,,c24356,https://tiki.vn/mam-lop-xe/c24356
Quan,Ô Tô - Xe Máy - Xe Đạp,Phụ kiện - Chăm sóc xe,Phụ tùng ô tô,Lọc gió và nhiên liệu,,c45572,https://tiki.vn/loc-gio-va-nhien-lieu/c45572
Quan,Ô Tô - Xe Máy - Xe Đạp,Phụ kiện - Chăm sóc xe,Phụ tùng ô tô,Bugi,,c45574,https://tiki.vn/bugi/c45574
Quan,Ô Tô - Xe Máy - Xe Đạp,Phụ kiện - Chăm sóc xe,Phụ tùng ô tô,Phụ tùng thay thế khác,,c45576,https://tiki.vn/phu-tung-thay-the-khac/c45576
Quan,Ô Tô - Xe Máy - Xe Đạp,Phụ kiện - Chăm sóc xe,Phụ kiện xe máy,"Vỏ nhựa, dàn áo xe máy",,c23114,https://tiki.vn/vo-nhua-dan-ao-xe-may/c23114
Quan,Ô Tô - Xe Máy - Xe Đạp,Phụ kiện - Chăm sóc xe,Phụ kiện xe máy,Ốc vít trang trí,,c45468,https://tiki.vn/oc-vit-trang-tri/c45468
Quan,Ô Tô - Xe Máy - Xe Đạp,Phụ kiện - Chăm sóc xe,Phụ kiện xe máy,Baga,,c45470,https://tiki.vn/baga/c45470
Quan,Ô Tô - Xe Máy - Xe Đạp,Phụ kiện - Chăm sóc xe,Phụ kiện xe máy,Bạt trùm xe,,c45472,https://tiki.vn/bat-trum-xe/c45472
Quan,Ô Tô - Xe Máy - Xe Đạp,Phụ kiện - Chăm sóc xe,Phụ kiện xe máy,Yên xe,,c45474,https://tiki.vn/yen-xe/c45474
Quan,Ô Tô - Xe Máy - Xe Đạp,Phụ kiện - Chăm sóc xe,Phụ kiện xe máy,Decal trang trí,,c6064,https://tiki.vn/decal-trang-tri/c6064
Quan,Ô Tô - Xe Máy - Xe Đạp,Phụ kiện - Chăm sóc xe,Phụ kiện xe máy,Khóa chống trộm xe máy,,c6068,https://tiki.vn/khoa-chong-trom-xe-may/c6068
Quan,Ô Tô - Xe Máy - Xe Đạp,Phụ kiện - Chăm sóc xe,Phụ kiện xe máy,Phụ kiện khác,,c6069,https://tiki.vn/phu-kien-khac/c6069
Quan,Ô Tô - Xe Máy - Xe Đạp,Xe điện,Xe thăng bằng,,,c11890,https://tiki.vn/xe-thang-bang/c11890
Quan,Ô Tô - Xe Máy - Xe Đạp,Xe điện,Xe đạp điện,,,c6071,https://tiki.vn/xe-dap-dien/c6071
Quan,Ô Tô - Xe Máy - Xe Đạp,Xe điện,Xe máy điện,,,c6072,https://tiki.vn/xe-may-dien/c6072
Quan,Ô Tô - Xe Máy - Xe Đạp,Xe điện,Phụ kiện xe điện,,,c6073,https://tiki.vn/phu-kien-xe-dien/c6073
Quan,Ô Tô - Xe Máy - Xe Đạp,Xe đạp,Xe đạp thể thao,Xe đạp leo núi,,c24370,https://tiki.vn/xe-dap-leo-nui/c24370
Quan,Ô Tô - Xe Máy - Xe Đạp,Xe đạp,Xe đạp thể thao,Xe đạp địa hình,,c24372,https://tiki.vn/xe-dap-dia-hinh/c24372
Quan,Ô Tô - Xe Máy - Xe Đạp,Xe đạp,Xe đạp thể thao,Xe đạp cuộc,,c24374,https://tiki.vn/xe-dap-cuoc/c24374
Quan,Ô Tô - Xe Máy - Xe Đạp,Xe đạp,Xe đạp thể thao,Xe đạp thể thao khác,,c24376,https://tiki.vn/xe-dap-the-thao-khac/c24376
Quan,Ô Tô - Xe Máy - Xe Đạp,Xe đạp,Xe đạp thông dụng,,,c11894,https://tiki.vn/xe-dap-thong-dung/c11894
Quan,Ô Tô - Xe Máy - Xe Đạp,Xe đạp,Xe đạp thời trang,,,c11896,https://tiki.vn/xe-dap-thoi-trang/c11896
Quan,Ô Tô - Xe Máy - Xe Đạp,Xe đạp,Xe đạp đua,,,c11898,https://tiki.vn/xe-dap-dua/c11898
Quan,Ô Tô - Xe Máy - Xe Đạp,Xe đạp,Xe đạp gấp,,,c11900,https://tiki.vn/xe-dap-gap/c11900
Quan,Ô Tô - Xe Máy - Xe Đạp,Xe đạp,Xe đạp trẻ em,,,c11902,https://tiki.vn/xe-dap-tre-em/c11902
Quan,Ô Tô - Xe Máy - Xe Đạp,Xe Scooter,,,,c8435,https://tiki.vn/xe-scooter/c8435
Quan,Ô Tô - Xe Máy - Xe Đạp,Ô tô,Sedan,Sedan 4 chỗ ngồi,,c37602,https://tiki.vn/sedan-4-cho-ngoi/c37602
Quan,Ô Tô - Xe Máy - Xe Đạp,Ô tô,SUV,,,c37606,https://tiki.vn/suv/c37606
Quan,Ô Tô - Xe Máy - Xe Đạp,Ô tô,MPV,,,c37608,https://tiki.vn/mpv/c37608
Quan,Ô Tô - Xe Máy - Xe Đạp,Ô tô,Bán tải,,,c37612,https://tiki.vn/ban-tai/c37612
Quan,Ô Tô - Xe Máy - Xe Đạp,Ô tô,Phiếu mua xe ô tô từ 200 triệu trở lên,,,c37630,https://tiki.vn/phieu-mua-xe-o-to-tu-200-trieu-tro-len/c37630
Quan,Ô Tô - Xe Máy - Xe Đạp,Ô tô,Phiếu mua xe ô tô dưới 200 triệu,,,c37632,https://tiki.vn/phieu-mua-xe-o-to-duoi-200-trieu/c37632
Quan,Ô Tô - Xe Máy - Xe Đạp,Xe máy,Xe tay ga,,,c11878,https://tiki.vn/xe-tay-ga/c11878
Quan,Ô Tô - Xe Máy - Xe Đạp,Xe máy,Xe số,,,c11882,https://tiki.vn/xe-so/c11882
Quan,Ô Tô - Xe Máy - Xe Đạp,Xe máy,Xe côn tay,,,c11884,https://tiki.vn/xe-con-tay/c11884
Quan,Ô Tô - Xe Máy - Xe Đạp,Xe máy,Xe mô tô,Xe mô tô dưới 175cc,,c37592,https://tiki.vn/xe-mo-to-duoi-175cc/c37592
Quan,Ô Tô - Xe Máy - Xe Đạp,Xe máy,Xe mô tô,Xe mô tô trên 175cc,,c37594,https://tiki.vn/xe-mo-to-tren-175cc/c37594
Quan,Ô Tô - Xe Máy - Xe Đạp,Xe máy,Xe 50cc,,,c13100,https://tiki.vn/xe-50cc/c13100
Quan,Ô Tô - Xe Máy - Xe Đạp,Xe máy,Phiếu mua xe mô tô,,,c37596,https://tiki.vn/phieu-mua-xe-mo-to/c37596
Quan,Ô Tô - Xe Máy - Xe Đạp,Xe máy,Phiếu mua xe máy,,,c37598,https://tiki.vn/phieu-mua-xe-may/c37598
Quan,Thời trang nam,Áo hoodie nam,Áo hoodies nam vải da cá,,,c49510,https://tiki.vn/ao-hoodies-nam-vai-da-ca/c49510
Quan,Thời trang nam,Áo hoodie nam,Áo hoodies nam vải nỉ,,,c49512,https://tiki.vn/ao-hoodies-nam-vai-ni/c49512
Quan,Thời trang nam,Áo hoodie nam,Áo hoodies nam vải cotton,,,c49514,https://tiki.vn/ao-hoodies-nam-vai-cotton/c49514
Quan,Thời trang nam,Đồ bơi - Đồ đi biển nam,Áo bơi - đi biển nam,,,c49538,https://tiki.vn/ao-boi-di-bien-nam/c49538
Quan,Thời trang nam,Đồ bơi - Đồ đi biển nam,Quần bơi - đi biển nam,,,c49540,https://tiki.vn/quan-boi-di-bien-nam/c49540
Quan,Thời trang nam,Đồ lót nam,Quần lót nam,,,c4556,https://tiki.vn/quan-lot-nam/c4556
Quan,Thời trang nam,Đồ lót nam,Bộ đồ lót nam,,,c4557,https://tiki.vn/bo-do-lot-nam/c4557
Quan,Thời trang nam,Quần nam,Quần thun nam,Quần thun nam ngắn,,c49504,https://tiki.vn/quan-thun-nam-ngan/c49504
Quan,Thời trang nam,Quần nam,Quần thun nam,Quần thun nam dài,,c49506,https://tiki.vn/quan-thun-nam-dai/c49506
Quan,Thời trang nam,Quần nam,Quần jogger nam,,,c5409,https://tiki.vn/quan-jogger-nam/c5409
Quan,Thời trang nam,Quần nam,Quần jeans nam,Quần jeans nam ngắn,,c49494,https://tiki.vn/quan-jeans-nam-ngan/c49494
Quan,Thời trang nam,Quần nam,Quần jeans nam,Quần jeans nam dài,,c49496,https://tiki.vn/quan-jeans-nam-dai/c49496
Quan,Thời trang nam,Quần nam,Quần kaki nam,Quần kaki nam ngắn,,c49498,https://tiki.vn/quan-kaki-nam-ngan/c49498
Quan,Thời trang nam,Quần nam,Quần kaki nam,Quần kaki nam dài,,c49500,https://tiki.vn/quan-kaki-nam-dai/c49500
Quan,Thời trang nam,Quần nam,Quần tây nam,,,c922,https://tiki.vn/quan-tay-nam/c922
Quan,Thời trang nam,"Đồ ngủ, đồ mặc nhà nam",Đồ mặc nhà nam - Bộ dài,,,c2269,https://tiki.vn/do-mac-nha-nam-bo-dai/c2269
Quan,Thời trang nam,"Đồ ngủ, đồ mặc nhà nam",Đồ mặc nhà nam - Bộ ngắn,,,c4555,https://tiki.vn/do-mac-nha-nam-bo-ngan/c4555
Quan,Thời trang nam,Áo nỉ - Áo len nam,Áo nỉ nam,,,c22900,https://tiki.vn/ao-ni-nam/c22900
Quan,Thời trang nam,Áo nỉ - Áo len nam,Áo len dệt kim,,,c27554,https://tiki.vn/ao-len-det-kim/c27554
Quan,Thời trang nam,Đồ đôi - Đồ gia đình nam,Áo đôi,,,c49518,https://tiki.vn/ao-doi/c49518
Quan,Thời trang nam,Đồ đôi - Đồ gia đình nam,Quần đôi,,,c49520,https://tiki.vn/quan-doi/c49520
Quan,Thời trang nam,Đồ đôi - Đồ gia đình nam,Áo gia đình,,,c49522,https://tiki.vn/ao-gia-dinh/c49522
Quan,Thời trang nam,Quần áo nam kích cỡ lớn,Áo nam kích cỡ lớn,,,c49526,https://tiki.vn/ao-nam-kich-co-lon/c49526
Quan,Thời trang nam,Quần áo nam kích cỡ lớn,Quần nam kích cỡ lớn,,,c49528,https://tiki.vn/quan-nam-kich-co-lon/c49528
Quan,Thời trang nam,Quần áo nam kích cỡ lớn,Bộ quần áo nam kích cỡ lớn,,,c49530,https://tiki.vn/bo-quan-ao-nam-kich-co-lon/c49530
Quan,Thời trang nam,Quần áo nam trung niên,Áo nam trung niên,,,c49534,https://tiki.vn/ao-nam-trung-nien/c49534
Quan,Thời trang nam,Quần áo nam trung niên,Quần nam trung niên,,,c49536,https://tiki.vn/quan-nam-trung-nien/c49536
Quan,Thời trang nam,Áo thun nam,Áo thun nam ba lỗ,,,c10378,https://tiki.vn/ao-thun-nam-ba-lo/c10378
Quan,Thời trang nam,Áo thun nam,Áo thun nam ngắn tay không cổ,,,c1685,https://tiki.vn/ao-thun-nam-ngan-tay-khong-co/c1685
Quan,Thời trang nam,Áo thun nam,Áo thun nam ngắn tay có cổ,,,c5333,https://tiki.vn/ao-thun-nam-ngan-tay-co-co/c5333
Quan,Thời trang nam,Áo thun nam,Áo thun nam dài tay,,,c8336,https://tiki.vn/ao-thun-nam-dai-tay/c8336
Quan,Thời trang nam,Áo sơ mi nam,Áo sơ mi nam tay dài,Áo sơ mi nam tay dài trơn,,c49446,https://tiki.vn/ao-so-mi-nam-tay-dai-tron/c49446
Quan,Thời trang nam,Áo sơ mi nam,Áo sơ mi nam tay dài,Áo sơ mi nam tay dài họa tiết,,c49448,https://tiki.vn/ao-so-mi-nam-tay-dai-hoa-tiet/c49448
Quan,Thời trang nam,Áo sơ mi nam,Áo sơ mi nam tay ngắn,Áo sơ mi nam tay ngắn trơn,,c49450,https://tiki.vn/ao-so-mi-nam-tay-ngan-tron/c49450
Quan,Thời trang nam,Áo sơ mi nam,Áo sơ mi nam tay ngắn,Áo sơ mi nam tay ngắn họa tiết,,c49452,https://tiki.vn/ao-so-mi-nam-tay-ngan-hoa-tiet/c49452
Quan,Thời trang nam,Áo sơ mi nam,Áo sơ mi nam cổ tàu,,,c49444,https://tiki.vn/ao-so-mi-nam-co-tau/c49444
Quan,Thời trang nam,Áo vest - Áo khoác nam,Áo khoác phao nam,,,c10381,https://tiki.vn/ao-khoac-phao-nam/c10381
Quan,Thời trang nam,Áo vest - Áo khoác nam,Áo cardigan nam,,,c27552,https://tiki.vn/ao-cardigan-nam/c27552
Quan,Thời trang nam,Áo vest - Áo khoác nam,Bộ vest nam,,,c27566,https://tiki.vn/bo-vest-nam/c27566
Quan,Thời trang nam,Áo vest - Áo khoác nam,Áo khoác da nam,,,c49456,https://tiki.vn/ao-khoac-da-nam/c49456
Quan,Thời trang nam,Áo vest - Áo khoác nam,Áo khoác gió,,,c49458,https://tiki.vn/ao-khoac-gio/c49458
Quan,Thời trang nam,Áo vest - Áo khoác nam,Áo khoác nỉ,,,c49460,https://tiki.vn/ao-khoac-ni/c49460
Quan,Thời trang nam,Áo vest - Áo khoác nam,Áo khoác bomber nam,,,c49464,https://tiki.vn/ao-khoac-bomber-nam/c49464
Quan,Thời trang nam,Áo vest - Áo khoác nam,Áo khoác jeans nam,,,c49508,https://tiki.vn/ao-khoac-jeans-nam/c49508
Quan,Thời trang nữ,Đồ ngủ - Đồ mặc nhà nữ,Đồ mặc nhà,Đồ bộ ngắn,,c49434,https://tiki.vn/do-bo-ngan/c49434
Quan,Thời trang nữ,Đồ ngủ - Đồ mặc nhà nữ,Đồ mặc nhà,Đồ bộ lửng,,c49436,https://tiki.vn/do-bo-lung/c49436
Quan,Thời trang nữ,Đồ ngủ - Đồ mặc nhà nữ,Đồ mặc nhà,Đồ bộ dài,,c49438,https://tiki.vn/do-bo-dai/c49438
Quan,Thời trang nữ,Đồ ngủ - Đồ mặc nhà nữ,Đồ ngủ nữ,"Đồ ngủ cosplay, gợi cảm",,c27574,https://tiki.vn/do-ngu-cosplay-goi-cam/c27574
Quan,Thời trang nữ,Đồ ngủ - Đồ mặc nhà nữ,Đồ ngủ nữ,Đầm ngủ,,c49428,https://tiki.vn/dam-ngu/c49428
Quan,Thời trang nữ,Đồ ngủ - Đồ mặc nhà nữ,Đồ ngủ nữ,Bộ quần áo ngủ,,c49430,https://tiki.vn/bo-quan-ao-ngu/c49430
Quan,Thời trang nữ,Áo nữ,Áo hai dây - Áo ba lỗ nữ,,,c10388,https://tiki.vn/ao-hai-day-ao-ba-lo-nu/c10388
Quan,Thời trang nữ,Áo nữ,Áo crop-top,,,c10389,https://tiki.vn/ao-crop-top/c10389
Quan,Thời trang nữ,Áo nữ,Áo thun nữ,,,c933,https://tiki.vn/ao-thun-nu/c933
Quan,Thời trang nữ,Áo nữ,Áo sơ mi nữ,,,c934,https://tiki.vn/ao-so-mi-nu/c934
Quan,Thời trang nữ,Áo nữ,Áo kiểu,,,c935,https://tiki.vn/ao-kieu/c935
Quan,Thời trang nữ,Áo liền quần - Bộ trang phục,Áo dài,,,c10385,https://tiki.vn/ao-dai/c10385
Quan,Thời trang nữ,Áo liền quần - Bộ trang phục,Áo liền quần,,,c49362,https://tiki.vn/ao-lien-quan/c49362
Quan,Thời trang nữ,Áo liền quần - Bộ trang phục,Bộ trang phục,,,c49364,https://tiki.vn/bo-trang-phuc/c49364
Quan,Thời trang nữ,Quần nữ,Quần jean nữ,,,c1701,https://tiki.vn/quan-jean-nu/c1701
Quan,Thời trang nữ,Quần nữ,Quần legging - tregging nữ,,,c1716,https://tiki.vn/quan-legging-tregging-nu/c1716
Quan,Thời trang nữ,Quần nữ,Quần ống rộng nữ,,,c49346,https://tiki.vn/quan-ong-rong-nu/c49346
Quan,Thời trang nữ,Quần nữ,Quần baggy nữ,,,c49348,https://tiki.vn/quan-baggy-nu/c49348
Quan,Thời trang nữ,Quần nữ,Quần yếm,,,c49350,https://tiki.vn/quan-yem/c49350
Quan,Thời trang nữ,Quần nữ,Quần tây nữ,,,c938,https://tiki.vn/thoi-trang-nu-quan-dai/c938
Quan,Thời trang nữ,Quần nữ,Quần shorts nữ,,,c939,https://tiki.vn/quan-sooc/c939
Quan,Thời trang nữ,Đồ đôi - Đồ gia đình,Đồ gia đình,,,c49366,https://tiki.vn/do-gia-dinh/c49366
Quan,Thời trang nữ,Đồ đôi - Đồ gia đình,Áo đôi,,,c49368,https://tiki.vn/ao-doi/c49368
Quan,Thời trang nữ,Đồ đôi - Đồ gia đình,Quần đôi,,,c49370,https://tiki.vn/quan-doi/c49370
Quan,Thời trang nữ,Đồ lót nữ,Áo ngực,Áo nâng ngực,,c49412,https://tiki.vn/ao-nang-nguc/c49412
Quan,Thời trang nữ,Đồ lót nữ,Áo ngực,Áo không đệm - Bralette,,c49418,https://tiki.vn/ao-khong-dem-bralette/c49418
Quan,Thời trang nữ,Đồ lót nữ,Áo ngực,Corset,,c49420,https://tiki.vn/corset/c49420
Quan,Thời trang nữ,Đồ lót nữ,Quần lót nữ,Quần ôm,,c49422,https://tiki.vn/quan-om/c49422
Quan,Thời trang nữ,Đồ lót nữ,Quần lót nữ,Quần lọt khe,,c49424,https://tiki.vn/quan-lot-khe/c49424
Quan,Thời trang nữ,Đồ lót nữ,Quần lót nữ,Quần lót không đường may,,c49426,https://tiki.vn/quan-lot-khong-duong-may/c49426
Quan,Thời trang nữ,Đồ lót nữ,Quần lót nữ,Đồ lót tạo dáng,,c8345,https://tiki.vn/do-lot-tao-dang/c8345
Quan,Thời trang nữ,Đồ lót nữ,Bộ đồ lót nữ,,,c8344,https://tiki.vn/bo-do-lot-nu/c8344
Quan,Thời trang nữ,Đồ lót nữ,Nịt bụng,,,c8347,https://tiki.vn/nit-bung/c8347
